"","date","hits","keyword","geo","time","gprop","category"
"86",2019-01-06,68,"Intimacy","US","today+5-y","web",0
"87",2019-01-13,70,"Intimacy","US","today+5-y","web",0
"88",2019-01-20,71,"Intimacy","US","today+5-y","web",0
"89",2019-01-27,72,"Intimacy","US","today+5-y","web",0
"90",2019-02-03,73,"Intimacy","US","today+5-y","web",0
"91",2019-02-10,80,"Intimacy","US","today+5-y","web",0
"92",2019-02-17,75,"Intimacy","US","today+5-y","web",0
"93",2019-02-24,73,"Intimacy","US","today+5-y","web",0
"94",2019-03-03,77,"Intimacy","US","today+5-y","web",0
"95",2019-03-10,74,"Intimacy","US","today+5-y","web",0
"96",2019-03-17,71,"Intimacy","US","today+5-y","web",0
"97",2019-03-24,73,"Intimacy","US","today+5-y","web",0
"98",2019-03-31,71,"Intimacy","US","today+5-y","web",0
"99",2019-04-07,76,"Intimacy","US","today+5-y","web",0
"100",2019-04-14,73,"Intimacy","US","today+5-y","web",0
"101",2019-04-21,79,"Intimacy","US","today+5-y","web",0
"102",2019-04-28,74,"Intimacy","US","today+5-y","web",0
"103",2019-05-05,65,"Intimacy","US","today+5-y","web",0
"104",2019-05-12,66,"Intimacy","US","today+5-y","web",0
"105",2019-05-19,68,"Intimacy","US","today+5-y","web",0
"106",2019-05-26,60,"Intimacy","US","today+5-y","web",0
"107",2019-06-02,65,"Intimacy","US","today+5-y","web",0
"108",2019-06-09,71,"Intimacy","US","today+5-y","web",0
"109",2019-06-16,69,"Intimacy","US","today+5-y","web",0
"110",2019-06-23,59,"Intimacy","US","today+5-y","web",0
"111",2019-06-30,61,"Intimacy","US","today+5-y","web",0
"112",2019-07-07,73,"Intimacy","US","today+5-y","web",0
"113",2019-07-14,69,"Intimacy","US","today+5-y","web",0
"114",2019-07-21,72,"Intimacy","US","today+5-y","web",0
"115",2019-07-28,64,"Intimacy","US","today+5-y","web",0
"116",2019-08-04,62,"Intimacy","US","today+5-y","web",0
"117",2019-08-11,58,"Intimacy","US","today+5-y","web",0
"118",2019-08-18,65,"Intimacy","US","today+5-y","web",0
"119",2019-08-25,61,"Intimacy","US","today+5-y","web",0
"120",2019-09-01,68,"Intimacy","US","today+5-y","web",0
"121",2019-09-08,72,"Intimacy","US","today+5-y","web",0
"122",2019-09-15,70,"Intimacy","US","today+5-y","web",0
"123",2019-09-22,75,"Intimacy","US","today+5-y","web",0
"124",2019-09-29,100,"Intimacy","US","today+5-y","web",0
"125",2019-10-06,67,"Intimacy","US","today+5-y","web",0
"126",2019-10-13,78,"Intimacy","US","today+5-y","web",0
"127",2019-10-20,79,"Intimacy","US","today+5-y","web",0
"128",2019-10-27,81,"Intimacy","US","today+5-y","web",0
"129",2019-11-03,85,"Intimacy","US","today+5-y","web",0
"130",2019-11-10,73,"Intimacy","US","today+5-y","web",0
"131",2019-11-17,78,"Intimacy","US","today+5-y","web",0
"132",2019-11-24,64,"Intimacy","US","today+5-y","web",0
"133",2019-12-01,74,"Intimacy","US","today+5-y","web",0
"134",2019-12-08,72,"Intimacy","US","today+5-y","web",0
"135",2019-12-15,62,"Intimacy","US","today+5-y","web",0
"136",2019-12-22,64,"Intimacy","US","today+5-y","web",0
"137",2019-12-29,76,"Intimacy","US","today+5-y","web",0
"138",2020-01-05,70,"Intimacy","US","today+5-y","web",0
"139",2020-01-12,71,"Intimacy","US","today+5-y","web",0
"140",2020-01-19,74,"Intimacy","US","today+5-y","web",0
"141",2020-01-26,71,"Intimacy","US","today+5-y","web",0
"142",2020-02-02,81,"Intimacy","US","today+5-y","web",0
"143",2020-02-09,80,"Intimacy","US","today+5-y","web",0
"144",2020-02-16,73,"Intimacy","US","today+5-y","web",0
"145",2020-02-23,79,"Intimacy","US","today+5-y","web",0
"146",2020-03-01,73,"Intimacy","US","today+5-y","web",0
"147",2020-03-08,69,"Intimacy","US","today+5-y","web",0
"148",2020-03-15,60,"Intimacy","US","today+5-y","web",0
"149",2020-03-22,74,"Intimacy","US","today+5-y","web",0
"150",2020-03-29,75,"Intimacy","US","today+5-y","web",0
"151",2020-04-05,73,"Intimacy","US","today+5-y","web",0
"152",2020-04-12,82,"Intimacy","US","today+5-y","web",0
"153",2020-04-19,80,"Intimacy","US","today+5-y","web",0
"154",2020-04-26,80,"Intimacy","US","today+5-y","web",0
"155",2020-05-03,86,"Intimacy","US","today+5-y","web",0
"156",2020-05-10,78,"Intimacy","US","today+5-y","web",0
"157",2020-05-17,75,"Intimacy","US","today+5-y","web",0
"158",2020-05-24,69,"Intimacy","US","today+5-y","web",0
"159",2020-05-31,63,"Intimacy","US","today+5-y","web",0
"160",2020-06-07,67,"Intimacy","US","today+5-y","web",0
"161",2020-06-14,73,"Intimacy","US","today+5-y","web",0
"162",2020-06-21,71,"Intimacy","US","today+5-y","web",0
"163",2020-06-28,80,"Intimacy","US","today+5-y","web",0
"164",2020-07-05,74,"Intimacy","US","today+5-y","web",0
"165",2020-07-12,75,"Intimacy","US","today+5-y","web",0
"166",2020-07-19,75,"Intimacy","US","today+5-y","web",0
"167",2020-07-26,70,"Intimacy","US","today+5-y","web",0
"168",2020-08-02,70,"Intimacy","US","today+5-y","web",0
"169",2020-08-09,69,"Intimacy","US","today+5-y","web",0
"170",2020-08-16,68,"Intimacy","US","today+5-y","web",0
"171",2020-08-23,73,"Intimacy","US","today+5-y","web",0
"172",2020-08-30,71,"Intimacy","US","today+5-y","web",0
"173",2020-09-06,73,"Intimacy","US","today+5-y","web",0
"174",2020-09-13,78,"Intimacy","US","today+5-y","web",0
"175",2020-09-20,75,"Intimacy","US","today+5-y","web",0
"176",2020-09-27,83,"Intimacy","US","today+5-y","web",0
"177",2020-10-04,72,"Intimacy","US","today+5-y","web",0
"178",2020-10-11,71,"Intimacy","US","today+5-y","web",0
"179",2020-10-18,78,"Intimacy","US","today+5-y","web",0
"180",2020-10-25,72,"Intimacy","US","today+5-y","web",0
"181",2020-11-01,68,"Intimacy","US","today+5-y","web",0
"182",2020-11-08,90,"Intimacy","US","today+5-y","web",0
"183",2020-11-15,88,"Intimacy","US","today+5-y","web",0
"184",2020-11-22,77,"Intimacy","US","today+5-y","web",0
"185",2020-11-29,72,"Intimacy","US","today+5-y","web",0
"186",2020-12-06,77,"Intimacy","US","today+5-y","web",0
"187",2020-12-13,70,"Intimacy","US","today+5-y","web",0
"188",2020-12-20,58,"Intimacy","US","today+5-y","web",0
"189",2020-12-27,69,"Intimacy","US","today+5-y","web",0
"190",2021-01-03,83,"Intimacy","US","today+5-y","web",0
"191",2021-01-10,74,"Intimacy","US","today+5-y","web",0
"192",2021-01-17,74,"Intimacy","US","today+5-y","web",0
"193",2021-01-24,71,"Intimacy","US","today+5-y","web",0
"194",2021-01-31,84,"Intimacy","US","today+5-y","web",0
"195",2021-02-07,94,"Intimacy","US","today+5-y","web",0
"196",2021-02-14,80,"Intimacy","US","today+5-y","web",0
"197",2021-02-21,94,"Intimacy","US","today+5-y","web",0
"198",2021-02-28,73,"Intimacy","US","today+5-y","web",0
"199",2021-03-07,77,"Intimacy","US","today+5-y","web",0
"200",2021-03-14,75,"Intimacy","US","today+5-y","web",0
"201",2021-03-21,89,"Intimacy","US","today+5-y","web",0
"202",2021-03-28,77,"Intimacy","US","today+5-y","web",0
"203",2021-04-04,80,"Intimacy","US","today+5-y","web",0
"204",2021-04-11,76,"Intimacy","US","today+5-y","web",0
"205",2021-04-18,71,"Intimacy","US","today+5-y","web",0
"206",2021-04-25,75,"Intimacy","US","today+5-y","web",0
"207",2021-05-02,73,"Intimacy","US","today+5-y","web",0
"208",2021-05-09,71,"Intimacy","US","today+5-y","web",0
"209",2021-05-16,70,"Intimacy","US","today+5-y","web",0
"210",2021-05-23,66,"Intimacy","US","today+5-y","web",0
"211",2021-05-30,74,"Intimacy","US","today+5-y","web",0
"212",2021-06-06,69,"Intimacy","US","today+5-y","web",0
"213",2021-06-13,66,"Intimacy","US","today+5-y","web",0
"214",2021-06-20,70,"Intimacy","US","today+5-y","web",0
"215",2021-06-27,68,"Intimacy","US","today+5-y","web",0
"216",2021-07-04,71,"Intimacy","US","today+5-y","web",0
"217",2021-07-11,69,"Intimacy","US","today+5-y","web",0
"218",2021-07-18,75,"Intimacy","US","today+5-y","web",0
"219",2021-07-25,64,"Intimacy","US","today+5-y","web",0
"220",2021-08-01,66,"Intimacy","US","today+5-y","web",0
"221",2021-08-08,70,"Intimacy","US","today+5-y","web",0
"222",2021-08-15,76,"Intimacy","US","today+5-y","web",0
"223",2021-08-22,73,"Intimacy","US","today+5-y","web",0
"224",2021-08-29,68,"Intimacy","US","today+5-y","web",0
"225",2021-09-05,69,"Intimacy","US","today+5-y","web",0
"226",2021-09-12,77,"Intimacy","US","today+5-y","web",0
"227",2021-09-19,76,"Intimacy","US","today+5-y","web",0
"228",2021-09-26,75,"Intimacy","US","today+5-y","web",0
"229",2021-10-03,75,"Intimacy","US","today+5-y","web",0
"230",2021-10-10,79,"Intimacy","US","today+5-y","web",0
"231",2021-10-17,82,"Intimacy","US","today+5-y","web",0
"232",2021-10-24,89,"Intimacy","US","today+5-y","web",0
"233",2021-10-31,85,"Intimacy","US","today+5-y","web",0
"234",2021-11-07,93,"Intimacy","US","today+5-y","web",0
"235",2021-11-14,87,"Intimacy","US","today+5-y","web",0
"236",2021-11-21,73,"Intimacy","US","today+5-y","web",0
"237",2021-11-28,91,"Intimacy","US","today+5-y","web",0
"238",2021-12-05,88,"Intimacy","US","today+5-y","web",0
"239",2021-12-12,90,"Intimacy","US","today+5-y","web",0
"240",2021-12-19,74,"Intimacy","US","today+5-y","web",0
"241",2021-12-26,70,"Intimacy","US","today+5-y","web",0
"242",2022-01-02,81,"Intimacy","US","today+5-y","web",0
"243",2022-01-09,83,"Intimacy","US","today+5-y","web",0
"244",2022-01-16,85,"Intimacy","US","today+5-y","web",0
"245",2022-01-23,87,"Intimacy","US","today+5-y","web",0
"246",2022-01-30,92,"Intimacy","US","today+5-y","web",0
"247",2022-02-06,82,"Intimacy","US","today+5-y","web",0
"248",2022-02-13,91,"Intimacy","US","today+5-y","web",0
"249",2022-02-20,81,"Intimacy","US","today+5-y","web",0
"250",2022-02-27,82,"Intimacy","US","today+5-y","web",0
"251",2022-03-06,80,"Intimacy","US","today+5-y","web",0
"252",2022-03-13,82,"Intimacy","US","today+5-y","web",0
"253",2022-03-20,80,"Intimacy","US","today+5-y","web",0
"254",2022-03-27,87,"Intimacy","US","today+5-y","web",0
"255",2022-04-03,79,"Intimacy","US","today+5-y","web",0
"256",2022-04-10,86,"Intimacy","US","today+5-y","web",0
"257",2022-04-17,89,"Intimacy","US","today+5-y","web",0
"258",2022-04-24,74,"Intimacy","US","today+5-y","web",0
"259",2022-05-01,83,"Intimacy","US","today+5-y","web",0
"260",2022-05-08,78,"Intimacy","US","today+5-y","web",0
"261",2022-05-15,81,"Intimacy","US","today+5-y","web",0
