"","date","hits","keyword","geo","time","gprop","category"
"104",2019-05-12,45,"Match","US","today+5-y","web",0
"105",2019-05-19,46,"Match","US","today+5-y","web",0
"106",2019-05-26,46,"Match","US","today+5-y","web",0
"107",2019-06-02,56,"Match","US","today+5-y","web",0
"108",2019-06-09,53,"Match","US","today+5-y","web",0
"109",2019-06-16,59,"Match","US","today+5-y","web",0
"110",2019-06-23,55,"Match","US","today+5-y","web",0
"111",2019-06-30,63,"Match","US","today+5-y","web",0
"112",2019-07-07,62,"Match","US","today+5-y","web",0
"113",2019-07-14,52,"Match","US","today+5-y","web",0
"114",2019-07-21,46,"Match","US","today+5-y","web",0
"115",2019-07-28,43,"Match","US","today+5-y","web",0
"116",2019-08-04,44,"Match","US","today+5-y","web",0
"117",2019-08-11,46,"Match","US","today+5-y","web",0
"118",2019-08-18,44,"Match","US","today+5-y","web",0
"119",2019-08-25,48,"Match","US","today+5-y","web",0
"120",2019-09-01,52,"Match","US","today+5-y","web",0
"121",2019-09-08,47,"Match","US","today+5-y","web",0
"122",2019-09-15,43,"Match","US","today+5-y","web",0
"123",2019-09-22,46,"Match","US","today+5-y","web",0
"124",2019-09-29,46,"Match","US","today+5-y","web",0
"125",2019-10-06,45,"Match","US","today+5-y","web",0
"126",2019-10-13,44,"Match","US","today+5-y","web",0
"127",2019-10-20,45,"Match","US","today+5-y","web",0
"128",2019-10-27,44,"Match","US","today+5-y","web",0
"129",2019-11-03,47,"Match","US","today+5-y","web",0
"130",2019-11-10,45,"Match","US","today+5-y","web",0
"131",2019-11-17,45,"Match","US","today+5-y","web",0
"132",2019-11-24,44,"Match","US","today+5-y","web",0
"133",2019-12-01,47,"Match","US","today+5-y","web",0
"134",2019-12-08,44,"Match","US","today+5-y","web",0
"135",2019-12-15,44,"Match","US","today+5-y","web",0
"136",2019-12-22,41,"Match","US","today+5-y","web",0
"137",2019-12-29,42,"Match","US","today+5-y","web",0
"138",2020-01-05,45,"Match","US","today+5-y","web",0
"139",2020-01-12,46,"Match","US","today+5-y","web",0
"140",2020-01-19,49,"Match","US","today+5-y","web",0
"141",2020-01-26,50,"Match","US","today+5-y","web",0
"142",2020-02-02,47,"Match","US","today+5-y","web",0
"143",2020-02-09,46,"Match","US","today+5-y","web",0
"144",2020-02-16,48,"Match","US","today+5-y","web",0
"145",2020-02-23,54,"Match","US","today+5-y","web",0
"146",2020-03-01,46,"Match","US","today+5-y","web",0
"147",2020-03-08,43,"Match","US","today+5-y","web",0
"148",2020-03-15,42,"Match","US","today+5-y","web",0
"149",2020-03-22,43,"Match","US","today+5-y","web",0
"150",2020-03-29,45,"Match","US","today+5-y","web",0
"151",2020-04-05,46,"Match","US","today+5-y","web",0
"152",2020-04-12,43,"Match","US","today+5-y","web",0
"153",2020-04-19,45,"Match","US","today+5-y","web",0
"154",2020-04-26,44,"Match","US","today+5-y","web",0
"155",2020-05-03,44,"Match","US","today+5-y","web",0
"156",2020-05-10,46,"Match","US","today+5-y","web",0
"157",2020-05-17,51,"Match","US","today+5-y","web",0
"158",2020-05-24,76,"Match","US","today+5-y","web",0
"159",2020-05-31,38,"Match","US","today+5-y","web",0
"160",2020-06-07,42,"Match","US","today+5-y","web",0
"161",2020-06-14,44,"Match","US","today+5-y","web",0
"162",2020-06-21,44,"Match","US","today+5-y","web",0
"163",2020-06-28,42,"Match","US","today+5-y","web",0
"164",2020-07-05,43,"Match","US","today+5-y","web",0
