"","date","hits","keyword","geo","time","gprop","category"
"195",2021-02-07,65,"Video dating","US","today+5-y","web",0
"196",2021-02-14,82,"Video dating","US","today+5-y","web",0
"197",2021-02-21,53,"Video dating","US","today+5-y","web",0
"198",2021-02-28,50,"Video dating","US","today+5-y","web",0
"199",2021-03-07,36,"Video dating","US","today+5-y","web",0
"200",2021-03-14,41,"Video dating","US","today+5-y","web",0
"201",2021-03-21,46,"Video dating","US","today+5-y","web",0
"202",2021-03-28,44,"Video dating","US","today+5-y","web",0
"203",2021-04-04,39,"Video dating","US","today+5-y","web",0
"204",2021-04-11,49,"Video dating","US","today+5-y","web",0
"205",2021-04-18,43,"Video dating","US","today+5-y","web",0
"206",2021-04-25,40,"Video dating","US","today+5-y","web",0
"207",2021-05-02,43,"Video dating","US","today+5-y","web",0
"208",2021-05-09,64,"Video dating","US","today+5-y","web",0
"209",2021-05-16,28,"Video dating","US","today+5-y","web",0
"210",2021-05-23,40,"Video dating","US","today+5-y","web",0
"211",2021-05-30,47,"Video dating","US","today+5-y","web",0
"212",2021-06-06,47,"Video dating","US","today+5-y","web",0
"213",2021-06-13,54,"Video dating","US","today+5-y","web",0
"214",2021-06-20,48,"Video dating","US","today+5-y","web",0
"215",2021-06-27,60,"Video dating","US","today+5-y","web",0
"216",2021-07-04,47,"Video dating","US","today+5-y","web",0
"217",2021-07-11,50,"Video dating","US","today+5-y","web",0
"218",2021-07-18,58,"Video dating","US","today+5-y","web",0
"219",2021-07-25,59,"Video dating","US","today+5-y","web",0
"220",2021-08-01,61,"Video dating","US","today+5-y","web",0
"221",2021-08-08,46,"Video dating","US","today+5-y","web",0
"222",2021-08-15,45,"Video dating","US","today+5-y","web",0
"223",2021-08-22,49,"Video dating","US","today+5-y","web",0
"224",2021-08-29,52,"Video dating","US","today+5-y","web",0
"225",2021-09-05,38,"Video dating","US","today+5-y","web",0
"226",2021-09-12,31,"Video dating","US","today+5-y","web",0
"227",2021-09-19,40,"Video dating","US","today+5-y","web",0
"228",2021-09-26,49,"Video dating","US","today+5-y","web",0
"229",2021-10-03,59,"Video dating","US","today+5-y","web",0
"230",2021-10-10,52,"Video dating","US","today+5-y","web",0
"231",2021-10-17,45,"Video dating","US","today+5-y","web",0
"232",2021-10-24,45,"Video dating","US","today+5-y","web",0
"233",2021-10-31,51,"Video dating","US","today+5-y","web",0
"234",2021-11-07,40,"Video dating","US","today+5-y","web",0
"235",2021-11-14,64,"Video dating","US","today+5-y","web",0
"236",2021-11-21,33,"Video dating","US","today+5-y","web",0
"237",2021-11-28,49,"Video dating","US","today+5-y","web",0
"238",2021-12-05,33,"Video dating","US","today+5-y","web",0
"239",2021-12-12,44,"Video dating","US","today+5-y","web",0
"240",2021-12-19,56,"Video dating","US","today+5-y","web",0
"241",2021-12-26,50,"Video dating","US","today+5-y","web",0
"242",2022-01-02,36,"Video dating","US","today+5-y","web",0
"243",2022-01-09,54,"Video dating","US","today+5-y","web",0
"244",2022-01-16,52,"Video dating","US","today+5-y","web",0
"245",2022-01-23,53,"Video dating","US","today+5-y","web",0
"246",2022-01-30,52,"Video dating","US","today+5-y","web",0
"247",2022-02-06,49,"Video dating","US","today+5-y","web",0
"248",2022-02-13,73,"Video dating","US","today+5-y","web",0
"249",2022-02-20,53,"Video dating","US","today+5-y","web",0
